Delivery Week,Producer Code,Product ID,Product,Quantity,Cost
6/14/2021,HAF,3266,"Onions, Green or Scallions-24 ct",6,2880
6/21/2021,HAF,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,HAF,3266,"Onions, Green or Scallions-24 ct",7,2880
7/5/2021,HAF,3266,"Onions, Green or Scallions-24 ct",11,2880
9/27/2021,HAF,3266,"Onions, Green or Scallions-24 ct",10,2880
6/7/2021,CHO,3266,"Onions, Green or Scallions-24 ct",5,2880
6/21/2021,CHO,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,CHO,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,CHO,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,NTN,3266,"Onions, Green or Scallions-24 ct",6,2880
6/14/2021,NTN,3266,"Onions, Green or Scallions-24 ct",11,2880
6/21/2021,NTN,3266,"Onions, Green or Scallions-24 ct",7,2880
6/28/2021,NTN,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,NTN,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
6/14/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
6/21/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,SGC,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,YMF,3266,"Onions, Green or Scallions-24 ct",12,2880
6/14/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
6/21/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
6/28/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
7/5/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
10/18/2021,YMF,3266,"Onions, Green or Scallions-24 ct",38,2880
8/16/2021,CHO,3828,"Peppers, Green Bell",20,3500
8/23/2021,CHO,3828,"Peppers, Green Bell",20,3500
8/30/2021,CHO,3828,"Peppers, Green Bell",20,3500
9/6/2021,CHO,3828,"Peppers, Green Bell",20,3500
9/13/2021,CHO,3828,"Peppers, Green Bell",20,3500
9/20/2021,CHO,3828,"Peppers, Green Bell",20,3500
8/9/2021,LXF,3828,"Peppers, Green Bell",36,3500
8/16/2021,CLP,3828,"Peppers, Green Bell",10,3500
8/23/2021,CLP,3828,"Peppers, Green Bell",10,3500
8/30/2021,CLP,3828,"Peppers, Green Bell",10,3500
9/6/2021,CLP,3828,"Peppers, Green Bell",10,3500
9/13/2021,CLP,3828,"Peppers, Green Bell",10,3500
9/20/2021,CLP,3828,"Peppers, Green Bell",10,3500
8/16/2021,NTN,3828,"Peppers, Green Bell",20,3500
8/23/2021,NTN,3828,"Peppers, Green Bell",20,3500
8/30/2021,NTN,3828,"Peppers, Green Bell",20,3500
9/6/2021,NTN,3828,"Peppers, Green Bell",20,3500
9/13/2021,NTN,3828,"Peppers, Green Bell",20,3500
9/20/2021,NTN,3828,"Peppers, Green Bell",20,3500
8/16/2021,MLG,3828,"Peppers, Green Bell",20,3500
8/23/2021,MLG,3828,"Peppers, Green Bell",20,3500
8/30/2021,MLG,3828,"Peppers, Green Bell",20,3500
9/6/2021,MLG,3828,"Peppers, Green Bell",20,3500
9/13/2021,MLG,3828,"Peppers, Green Bell",20,3500
9/20/2021,MLG,3828,"Peppers, Green Bell",20,3500
7/26/2021,SGC,3828,"Peppers, Green Bell",15,3500
8/16/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/23/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",12,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/13/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/20/2021,SGC,3828,"Peppers, Green Bell",10,3500
7/26/2021,SGC,3828,"Peppers, Green Bell",15,3500
8/16/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/23/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",12,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/13/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/20/2021,SGC,3828,"Peppers, Green Bell",10,3500
7/26/2021,SGC,3828,"Peppers, Green Bell",15,3500
8/16/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/23/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",12,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/13/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/20/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/23/2021,HAF,3458,"Peppers, Habanero",8,3500
8/30/2021,HAF,3458,"Peppers, Habanero",8,3500
9/6/2021,HAF,3458,"Peppers, Habanero",8,3500
9/13/2021,HAF,3458,"Peppers, Habanero",8,3500
8/23/2021,CHO,3458,"Peppers, Habanero",8,3500
8/30/2021,CHO,3458,"Peppers, Habanero",8,3500
9/6/2021,CHO,3458,"Peppers, Habanero",8,3500
9/13/2021,CHO,3458,"Peppers, Habanero",8,3500
8/23/2021,MKV,3458,"Peppers, Habanero",25,3500
8/30/2021,MKV,3458,"Peppers, Habanero",25,3500
9/6/2021,MKV,3458,"Peppers, Habanero",25,3500
9/13/2021,MKV,3458,"Peppers, Habanero",25,3500
8/23/2021,PLT,3458,"Peppers, Habanero",25,3500
8/30/2021,PLT,3458,"Peppers, Habanero",25,3500
9/6/2021,PLT,3458,"Peppers, Habanero",25,3500
9/13/2021,PLT,3458,"Peppers, Habanero",25,3500
7/26/2021,CBS,3153,"Peppers, Jalapeño",6,2550
8/16/2021,CBS,3153,"Peppers, Jalapeño",20,2550
8/23/2021,CBS,3153,"Peppers, Jalapeño",20,2550
8/30/2021,CBS,3153,"Peppers, Jalapeño",6,2550
8/30/2021,CBS,3153,"Peppers, Jalapeño",20,2550
9/6/2021,CBS,3153,"Peppers, Jalapeño",20,2550
9/13/2021,CBS,3153,"Peppers, Jalapeño",20,2550
8/16/2021,MHG,3153,"Peppers, Jalapeño",8,2550
8/23/2021,MHG,3153,"Peppers, Jalapeño",8,2550
8/30/2021,MHG,3153,"Peppers, Jalapeño",8,2550
9/6/2021,MHG,3153,"Peppers, Jalapeño",8,2550
9/13/2021,MHG,3153,"Peppers, Jalapeño",8,2550
8/16/2021,PLT,3153,"Peppers, Jalapeño",8,2550
8/23/2021,PLT,3153,"Peppers, Jalapeño",8,2550
8/30/2021,PLT,3153,"Peppers, Jalapeño",8,2550
9/6/2021,PLT,3153,"Peppers, Jalapeño",8,2550
9/13/2021,PLT,3153,"Peppers, Jalapeño",8,2550
8/16/2021,SGC,3153,"Peppers, Jalapeño",10,2550
8/23/2021,SGC,3153,"Peppers, Jalapeño",9,2550
8/23/2021,SGC,3153,"Peppers, Jalapeño",10,2550
8/30/2021,SGC,3153,"Peppers, Jalapeño",10,2550
9/6/2021,SGC,3153,"Peppers, Jalapeño",10,2550
9/13/2021,SGC,3153,"Peppers, Jalapeño",10,2550
8/16/2021,SGC,3153,"Peppers, Jalapeño",20,2550
8/23/2021,SGC,3153,"Peppers, Jalapeño",20,2550
8/30/2021,SGC,3153,"Peppers, Jalapeño",20,2550
9/6/2021,SGC,3153,"Peppers, Jalapeño",20,2550
9/13/2021,SGC,3153,"Peppers, Jalapeño",20,2550
8/16/2021,LXF,3449,"Peppers, Poblano",36,2500
8/16/2021,CVP,3166,"Potatoes, Red",10,5000
8/30/2021,CVP,3166,"Potatoes, Red",10,5000
9/13/2021,CVP,3166,"Potatoes, Red",10,5000
9/27/2021,CVP,3166,"Potatoes, Red",10,5000
10/11/2021,CVP,3166,"Potatoes, Red",10,5000
8/23/2021,KHF,3166,"Potatoes, Red",9,5000
8/16/2021,LXF,3166,"Potatoes, Red",10,5000
8/30/2021,LXF,3166,"Potatoes, Red",10,5000
9/13/2021,LXF,3166,"Potatoes, Red",10,5000
9/27/2021,LXF,3166,"Potatoes, Red",10,5000
10/11/2021,LXF,3166,"Potatoes, Red",10,5000
8/23/2021,MLP,3166,"Potatoes, Red",9,5000
8/16/2021,MKV,3166,"Potatoes, Red",10,5000
8/30/2021,MKV,3166,"Potatoes, Red",10,5000
9/13/2021,MKV,3166,"Potatoes, Red",10,5000
9/27/2021,MKV,3166,"Potatoes, Red",10,5000
10/11/2021,MKV,3166,"Potatoes, Red",10,5000
8/16/2021,PBY,3166,"Potatoes, Red",10,5000
8/30/2021,PBY,3166,"Potatoes, Red",10,5000
9/13/2021,PBY,3166,"Potatoes, Red",10,5000
9/27/2021,PBY,3166,"Potatoes, Red",10,5000
10/11/2021,PBY,3166,"Potatoes, Red",10,5000
8/23/2021,CVP,3171,"Potatoes, Yellow",10,5000
9/6/2021,CVP,3171,"Potatoes, Yellow",10,5000
9/20/2021,CVP,3171,"Potatoes, Yellow",10,5000
10/4/2021,CVP,3171,"Potatoes, Yellow",10,5000
10/18/2021,CVP,3171,"Potatoes, Yellow",10,5000
8/23/2021,LXF,3171,"Potatoes, Yellow",10,5000
9/6/2021,LXF,3171,"Potatoes, Yellow",10,5000
9/20/2021,LXF,3171,"Potatoes, Yellow",10,5000
10/4/2021,LXF,3171,"Potatoes, Yellow",10,5000
10/18/2021,LXF,3171,"Potatoes, Yellow",10,5000
8/23/2021,MKV,3171,"Potatoes, Yellow",10,5000
9/6/2021,MKV,3171,"Potatoes, Yellow",10,5000
9/20/2021,MKV,3171,"Potatoes, Yellow",10,5000
10/4/2021,MKV,3171,"Potatoes, Yellow",10,5000
10/18/2021,MKV,3171,"Potatoes, Yellow",10,5000
8/23/2021,NTN,3171,"Potatoes, Yellow",10,5000
9/6/2021,NTN,3171,"Potatoes, Yellow",10,5000
9/20/2021,NTN,3171,"Potatoes, Yellow",10,5000
10/4/2021,NTN,3171,"Potatoes, Yellow",10,5000
10/18/2021,NTN,3171,"Potatoes, Yellow",10,5000
7/12/2021,HAF,3278,"Radishes, bunched-24 ct",10,3375
6/14/2021,CHO,3278,"Radishes, bunched-24 ct",30,3375
6/28/2021,CHO,3278,"Radishes, bunched-24 ct",30,3375
6/21/2021,CBS,3278,"Radishes, bunched-24 ct",10,3375
6/28/2021,CBS,3278,"Radishes, bunched-24 ct",15,3375
7/5/2021,CBS,3278,"Radishes, bunched-24 ct",20,3375
7/12/2021,CBS,3278,"Radishes, bunched-24 ct",20,3375
7/19/2021,CBS,3278,"Radishes, bunched-24 ct",20,3375
6/7/2021,KLF,3278,"Radishes, bunched-24 ct",8,3375
6/14/2021,KLF,3278,"Radishes, bunched-24 ct",10,3375
6/21/2021,KLF,3278,"Radishes, bunched-24 ct",10,3375
6/28/2021,KLF,3278,"Radishes, bunched-24 ct",5,3375
7/5/2021,KLF,3278,"Radishes, bunched-24 ct",8,3375
7/12/2021,KLF,3278,"Radishes, bunched-24 ct",20,3375
7/19/2021,KLF,3278,"Radishes, bunched-24 ct",20,3375
6/21/2021,MHG,3278,"Radishes, bunched-24 ct",5,3375
6/28/2021,MHG,3278,"Radishes, bunched-24 ct",7,3375
7/5/2021,MHG,3278,"Radishes, bunched-24 ct",5,3375
7/12/2021,MHG,3278,"Radishes, bunched-24 ct",5,3375
7/19/2021,MHG,3278,"Radishes, bunched-24 ct",5,3375
6/21/2021,D2D,3278,"Radishes, bunched-24 ct",5,3375
6/28/2021,D2D,3278,"Radishes, bunched-24 ct",5,3375
7/5/2021,D2D,3278,"Radishes, bunched-24 ct",5,3375
7/12/2021,D2D,3278,"Radishes, bunched-24 ct",5,3375
7/19/2021,D2D,3278,"Radishes, bunched-24 ct",5,3375
6/28/2021,WKH,3278,"Radishes, bunched-24 ct",8,3375
10/11/2021,MHG,3178,"Radishes, Daikon",25,3000
10/18/2021,MHG,3178,"Radishes, Daikon",25,3000
10/25/2021,MHG,3178,"Radishes, Daikon",25,3000
11/1/2021,MHG,3178,"Radishes, Daikon",25,3000
10/11/2021,YMF,3178,"Radishes, Daikon",25,3000
10/18/2021,YMF,3178,"Radishes, Daikon",25,3000
10/25/2021,YMF,3178,"Radishes, Daikon",25,3000
11/1/2021,YMF,3178,"Radishes, Daikon",25,3000
6/28/2021,YMF,3216,Rhubarb,36,6000
7/12/2021,AFC,3184,"Squash, Summer, Zucchini",6,2000
7/19/2021,AFC,3184,"Squash, Summer, Zucchini",6,2000
7/26/2021,AFC,3184,"Squash, Summer, Zucchini",6,2000
8/2/2021,AFC,3184,"Squash, Summer, Zucchini",6,2000
8/9/2021,AFC,3184,"Squash, Summer, Zucchini",15,2000
8/9/2021,AFC,3184,"Squash, Summer, Zucchini",6,2000
7/12/2021,LXF,3184,"Squash, Summer, Zucchini",30,2000
7/19/2021,LXF,3184,"Squash, Summer, Zucchini",30,2000
7/26/2021,LXF,3184,"Squash, Summer, Zucchini",30,2000
8/2/2021,LXF,3184,"Squash, Summer, Zucchini",30,2000
8/9/2021,LXF,3184,"Squash, Summer, Zucchini",30,2000
7/12/2021,MHG,3184,"Squash, Summer, Zucchini",30,2000
7/19/2021,MHG,3184,"Squash, Summer, Zucchini",30,2000
7/26/2021,MHG,3184,"Squash, Summer, Zucchini",30,2000
8/2/2021,MHG,3184,"Squash, Summer, Zucchini",30,2000
8/9/2021,MHG,3184,"Squash, Summer, Zucchini",30,2000
7/12/2021,D2D,3184,"Squash, Summer, Zucchini",30,2000
7/19/2021,D2D,3184,"Squash, Summer, Zucchini",30,2000
7/26/2021,D2D,3184,"Squash, Summer, Zucchini",30,2000
8/2/2021,D2D,3184,"Squash, Summer, Zucchini",30,2000
8/9/2021,D2D,3184,"Squash, Summer, Zucchini",15,2000
8/9/2021,D2D,3184,"Squash, Summer, Zucchini",30,2000
7/12/2021,SGC,3184,"Squash, Summer, Zucchini",6,2000
7/19/2021,SGC,3184,"Squash, Summer, Zucchini",6,2000
7/26/2021,SGC,3184,"Squash, Summer, Zucchini",6,2000
8/2/2021,SGC,3184,"Squash, Summer, Zucchini",6,2000
8/9/2021,SGC,3184,"Squash, Summer, Zucchini",6,2000
7/12/2021,WKH,3184,"Squash, Summer, Zucchini",30,2000
7/19/2021,WKH,3184,"Squash, Summer, Zucchini",15,2000
7/19/2021,WKH,3184,"Squash, Summer, Zucchini",30,2000
7/26/2021,WKH,3184,"Squash, Summer, Zucchini",30,2000
8/2/2021,WKH,3184,"Squash, Summer, Zucchini",30,2000
8/9/2021,WKH,3184,"Squash, Summer, Zucchini",15,2000
8/9/2021,WKH,3184,"Squash, Summer, Zucchini",30,2000
7/19/2021,YMF,3184,"Squash, Summer, Zucchini",30,2000
8/23/2021,UNK,3184,"Squash, Summer, Zucchini",45,2000
10/4/2021,SEE,3188,"Squash, Winter, Butternut",68,2465
11/1/2021,SEE,3188,"Squash, Winter, Butternut",68,2465
11/22/2021,SEE,3188,"Squash, Winter, Butternut",68,2465
10/4/2021,CBS,3188,"Squash, Winter, Butternut",25,2465
10/11/2021,CBS,3188,"Squash, Winter, Butternut",25,2465
10/18/2021,CBS,3188,"Squash, Winter, Butternut",25,2465
10/25/2021,CBS,3188,"Squash, Winter, Butternut",25,2465
11/8/2021,CBS,3188,"Squash, Winter, Butternut",25,2465
10/4/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/11/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/18/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/25/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
11/8/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/4/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/11/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/18/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/25/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
11/8/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/4/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/11/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/18/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
10/25/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
11/8/2021,SGC,3188,"Squash, Winter, Butternut",25,2465
9/20/2021,SEE,3189,"Squash, Winter, Delicata",52,3500
10/18/2021,SEE,3189,"Squash, Winter, Delicata",52,3500
9/20/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
10/4/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
10/18/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
11/1/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
9/20/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
10/4/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
10/18/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
11/1/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
9/20/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
10/4/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
10/18/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
11/1/2021,SGC,3189,"Squash, Winter, Delicata",25,3500
9/20/2021,YMF,3189,"Squash, Winter, Delicata",25,3500
10/4/2021,YMF,3189,"Squash, Winter, Delicata",25,3500
10/18/2021,YMF,3189,"Squash, Winter, Delicata",25,3500
11/1/2021,YMF,3189,"Squash, Winter, Delicata",25,3500
7/26/2021,CBS,3404,Tomatillos,90,2800
8/2/2021,CBS,3404,Tomatillos,66,2800
8/23/2021,CBS,3404,Tomatillos,66,2800
8/30/2021,CBS,3404,Tomatillos,90,2800
9/27/2021,CBS,3404,Tomatillos,66,2800
8/30/2021,CVP,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
9/6/2021,CVP,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
9/13/2021,CVP,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
8/23/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",20,3000
8/30/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",20,3000
8/30/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",18,3000
9/6/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",18,3000
9/13/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",20,3000
9/13/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",18,3000
8/23/2021,AFC,3200,"Tomatoes, Grape, 12 ct Pint",10,3000
8/30/2021,AFC,3200,"Tomatoes, Grape, 12 ct Pint",10,3000
9/13/2021,AFC,3200,"Tomatoes, Grape, 12 ct Pint",10,3000
8/23/2021,MHG,3200,"Tomatoes, Grape, 12 ct Pint",25,3000
8/30/2021,MHG,3200,"Tomatoes, Grape, 12 ct Pint",25,3000
9/13/2021,MHG,3200,"Tomatoes, Grape, 12 ct Pint",25,3000
8/30/2021,D2D,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
9/6/2021,D2D,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
9/13/2021,D2D,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
8/30/2021,WKH,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
9/6/2021,WKH,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
9/13/2021,WKH,3200,"Tomatoes, Grape, 12 ct Pint",16,3000
8/23/2021,AFC,3201,"Tomatoes, Roma",6,3500
8/30/2021,AFC,3201,"Tomatoes, Roma",6,3500
9/6/2021,AFC,3201,"Tomatoes, Roma",6,3500
9/13/2021,AFC,3201,"Tomatoes, Roma",6,3500
9/20/2021,AFC,3201,"Tomatoes, Roma",6,3500
9/27/2021,AFC,3201,"Tomatoes, Roma",6,3500
8/23/2021,CBS,3201,"Tomatoes, Roma",20,3500
8/23/2021,CBS,3201,"Tomatoes, Roma",20,3500
8/30/2021,CBS,3201,"Tomatoes, Roma",20,3500
8/30/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/6/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/6/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/13/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/13/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/20/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/20/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/27/2021,CBS,3201,"Tomatoes, Roma",20,3500
9/27/2021,CBS,3201,"Tomatoes, Roma",20,3500
8/23/2021,SGC,3201,"Tomatoes, Roma",20,3500
8/30/2021,SGC,3201,"Tomatoes, Roma",20,3500
9/6/2021,SGC,3201,"Tomatoes, Roma",20,3500
9/13/2021,SGC,3201,"Tomatoes, Roma",20,3500
9/20/2021,SGC,3201,"Tomatoes, Roma",20,3500
9/27/2021,SGC,3201,"Tomatoes, Roma",20,3500
7/12/2021,SEE,3202,"Tomatoes, Slicing",23,4000
7/19/2021,SEE,3202,"Tomatoes, Slicing",23,4000
7/26/2021,SEE,3202,"Tomatoes, Slicing",23,4000
8/2/2021,SEE,3202,"Tomatoes, Slicing",23,4000
8/16/2021,CHO,3202,"Tomatoes, Slicing",9,4000
9/6/2021,CHO,3202,"Tomatoes, Slicing",6,4000
9/20/2021,CHO,3202,"Tomatoes, Slicing",9,4000
8/16/2021,KSL,3202,"Tomatoes, Slicing",12,4000
9/6/2021,KSL,3202,"Tomatoes, Slicing",10,4000
9/20/2021,KSL,3202,"Tomatoes, Slicing",12,4000
8/23/2021,KHF,3202,"Tomatoes, Slicing",13,4000
8/30/2021,KHF,3202,"Tomatoes, Slicing",13,4000
9/6/2021,KHF,3202,"Tomatoes, Slicing",13,4000
9/13/2021,KHF,3202,"Tomatoes, Slicing",13,4000
9/20/2021,KHF,3202,"Tomatoes, Slicing",13,4000
8/16/2021,MLP,3202,"Tomatoes, Slicing",12,4000
9/6/2021,MLP,3202,"Tomatoes, Slicing",10,4000
9/20/2021,MLP,3202,"Tomatoes, Slicing",12,4000
8/16/2021,PBY,3202,"Tomatoes, Slicing",12,4000
9/6/2021,PBY,3202,"Tomatoes, Slicing",10,4000
9/20/2021,PBY,3202,"Tomatoes, Slicing",12,4000
8/23/2021,DTF,3202,"Tomatoes, Slicing",53,4000
8/30/2021,DTF,3202,"Tomatoes, Slicing",53,4000
9/6/2021,DTF,3202,"Tomatoes, Slicing",53,4000
9/13/2021,DTF,3202,"Tomatoes, Slicing",53,4000
9/20/2021,DTF,3202,"Tomatoes, Slicing",53,4000
